,msg,count
11155,咁聲,2
11156,咁聽朝禁唔禁,1
11157,咁能,1
11158,咁膚淺,1
11159,咁膠機,1
11160,咁表,1
11161,咁複,1
11162,咁襟用,1
11163,咁要,3
11164,咁要試,1
11165,咁見,1
11166,咁視野,1
11167,咁覺,1
11168,咁計,6
11169,咁話,11
11170,咁誇,8
11171,咁誇張,1
11172,咁誠,2
11173,咁請,1
11174,咁諗,3
11175,咁講,94
11176,咁講乜,1
11177,咁識,3
11178,咁讲,1
11179,咁话,1
11180,咁貴,28
11181,咁貴機,1
11182,咁貴買機,1
11183,咁買,6
11184,咁買返,1
11185,咁賤,1
11186,咁躝來,3
11187,咁轉,1
11188,咁遅,2
11189,咁運,1
11190,咁遠,2
11191,咁遲,2
11192,咁選,1
11193,咁部,2
11194,咁都,17
11195,咁都係,1
11196,咁都俾人,1
11197,咁都唔羞愧,1
11198,咁都唔返,1
11199,咁醒,3
11200,咁醜,1
11201,咁重,1
11202,咁野,2
11203,咁鐘意,1
11204,咁長,4
11205,咁閣,1
11206,咁關,1
11207,咁難,2
11208,咁靚,11
11209,咁顯,1
11210,咁飛,5
11211,咁食,1
11212,咁駁,1
11213,咁驚,4
11214,咁驚咪,1
11215,咁驚奇,1
11216,咁驚部,1
11217,咁體,1
11218,咁麻,1
11219,咁點,8
11220,咄咄相,1
11221,咋口,1
11222,咋啵,1
11223,和力,1
11224,和平,10
11225,和手,1
11226,和線,1
11227,和解,2
11228,和運,17
11229,咎由,1
11230,咔嚓,2
11231,咕嚕咕,4
11232,咖台廠,1
11233,咖咩,3
11234,咖咯,2
11235,咖哩,2
11236,咖啡,15
11237,咖啡豆,1
11238,咖啦,2
11239,咖喎,1
11240,咖地,2
11241,咗m,1
11242,咗x,1
11243,咗之後,2
11244,咗乜,1
11245,咗乜嘢機,1
11246,咗人,1
11247,咗件,1
11248,咗佢,8
11249,咗係,1
11250,咗個,9
11251,咗價,2
11252,咗先,3
11253,咗功,1
11254,咗取,1
11255,咗句,1
11256,咗咁,2
11257,咗咁多戲,2
11258,咗唔,1
11259,咗啟發,2
11260,咗啲,2
11261,咗喎,1
11262,咗嘅,2
11263,咗套咁,1
11264,咗實物,1
11265,咗射,2
11266,咗層,1
11267,咗度,1
11268,咗張,1
11269,咗怕,1
11270,咗成,1
11271,咗成年,1
11272,咗攞,2
11273,咗放檯,1
11274,咗條,2
11275,咗森,3
11276,咗照顧,1
11277,咗用,2
11278,咗真機,1
11279,咗線,3
11280,咗胃,1
11281,咗褸,1
11282,咗話,1
11283,咗較,1
11284,咗邊,1
11285,咗部,9
11286,咗都係,1
11287,咗隻,2
11288,咗電,1
11289,咗電腦,1
11290,咗黎,1
11291,咩iphone,3
11292,咩plan,1
11293,咩setting,2
11294,咩事,11
11295,咩人,3
11296,咩人會,1
11297,咩人睇過,1
11298,咩人鍾意,1
11299,咩位,1
11300,咩價,2
11301,咩分,1
11302,咩區,1
11303,咩區岩,1
11304,咩名,1
11305,咩味,2
11306,咩國,1
11307,咩境,1
11308,咩姐,3
11309,咩意思,5
11310,咩手機,3
11311,咩抄人,1
11312,咩料,4
11313,咩果,1
11314,咩樣,1
11315,咩機,6
11316,咩特,1
11317,咩甘on居,1
11318,咩用,4
11319,咩笑人,2
11320,咩組合易d,1
11321,咩聲,1
11322,咩色,3
11323,咩苦要呻,2
11324,咩話,1
11325,咩都,7
11326,咩都講,1
11327,咩野,85
11328,咩野卡,1
11329,咩關,74
11330,咩食,2
11331,咩魔物,2
11332,咪d街,1
11333,咪on,1
11334,咪system,1
11335,咪update,1
11336,咪za,1
11337,咪人,1
11338,咪人云亦云,1
11339,咪仲,2
11340,咪仲on,60
11341,咪仲慘,2
11342,咪住,1
11343,咪係,8
11344,咪係愛,1
11345,咪個,1
11346,咪再講,1
11347,咪出,2
11348,咪去,2
11349,咪去囉,1
11350,咪叉,1
11351,咪叫,2
11352,咪台,1
11353,咪吾洗,1
11354,咪吾買囉,1
11355,咪咁,3
11356,咪唔,63
11357,咪喺度,1
11358,咪嚇,1
11359,咪好,3
11360,咪好囉,1
11361,咪學,1
11362,咪宜,1
11363,咪對,2
11364,咪尤人,1
11365,咪就係,2
11366,咪屈人,1
11367,咪差,1
11368,咪弱,1
11369,咪弱智,1
11370,咪得囉,5
11371,咪忍,1
11372,咪想,2
11373,咪意思,1
11374,咪手,1
11375,咪撚,1
11376,咪攪,1
11377,咪收,1
11378,咪日日,1
11379,咪會,2
11380,咪有,1
11381,咪有湯圓,3
11382,咪末,1
11383,咪永遠,1
11384,咪淨,1
11385,咪照,1
11386,咪理,1
11387,咪甘古寒,1
11388,咪用,1
11389,咪用android,1
11390,咪用多d,1
11391,咪當,10
11392,咪當係,1
11393,咪真,4
11394,咪睇,2
11395,咪知,1
11396,咪知應,1
11397,咪答,1
11398,咪算,4
11399,咪網,1
11400,咪繼,1
11401,咪能,1
11402,咪著,1
11403,咪要,2
11404,咪見,1
11405,咪話,4
11406,咪講,2
11407,咪講m字,1
11408,咪識,1
11409,咪讀多ｄ書,2
11410,咪變,1
11411,咪買,8
11412,咪買來,1
11413,咪賣,1
11414,咪走,1
11415,咪送,1
11416,咪都,1
11417,咪重,2
11418,咪重搵,1
11419,咪重開,1
11420,咪點,1
11421,咪齊,1
11422,咭乜,1
11423,咭位,2
11424,咭俾,1
11425,咭嗎,1
11426,咭定,1
11427,咭槽,1
11428,咭機,1
11429,咭無咭,1
11430,咭試,1
11431,咭都無,1
11432,咭雙,1
11433,咳嗽,1
11434,咸濕仔,1
11435,咸蛋,1
11436,哀嚎,1
11437,哀瘋,1
11438,品位,1
11439,品加稅,1
11440,品味,76
11441,品牌,109
11442,品質,10
11443,品质,1
11444,品酒,1
11445,哂事,1
11446,哂人,1
11447,哂佢,1
11448,哂師,1
11449,哂測,1
11450,哂用,1
11451,哂電,1
11452,哈佛,1
11453,哈利電,1
11454,哈哈,87
11455,哈哈哈,12
11456,哈嘻,1
11457,哈囉,3
11458,哈普,1
11459,哈普剛,3
11460,哈普剛肯,1
11461,哈狗,1
11462,哈路,1
11463,哋仲賣,1
11464,哋來,1
11465,哋係,2
11466,哋出,1
11467,哋吾賺,1
11468,哋咁多,1
11469,哋咪,16
11470,哋哋,1
11471,哋唔,5
11472,哋問,1
11473,哋嘅,6
11474,哋度,1
11475,哋愛,1
11476,哋抄,1
11477,哋拾拾吓,1
11478,哋會,2
11479,哋果邊,1
11480,哋用殼,1
11481,哋話,3
11482,哋講,1
11483,哋講乜,1
11484,哋讀書,1
11485,哋遲,1
11486,哋都將,1
11487,响whatsapo,1
11488,响邊度,1
11489,哎呀,1
11490,哎瘋,1
11491,哎風,17
11492,員價,1
11493,員嘅,4
11494,員工,22
11495,員工係,5
11496,員工飯,2
11497,員工飯堂,1
11498,員查,1
11499,員梁,1
11500,員話,3
11501,員認錯,1
11502,員講,1
11503,哥個,2
11504,哥哥,4
11505,哥架,1
11506,哥為,2
11507,哥頓,1
11508,哩個,3
11509,哩度,1
11510,哩部,1
11511,哩隻,2
11512,哪些,1
11513,哪個,72
11514,哪部,1
11515,哭哭,1
11516,哭喪,2
11517,哲學,1
11518,唉燶,1
11519,唉疯,1
11520,唉瘋,5
11521,唉窿,1
11522,唏噓,3
11523,唐人街,4
11524,唐刀,2
11525,唐老襯,1
11526,唐餐,2
11527,唔arm,1
11528,唔介意,2
11529,唔会,1
11530,唔似,76
11531,唔使,85
11532,唔使揾,1
11533,唔使諗,1
11534,唔使講,1
11535,唔使錢,1
11536,唔使靚,2
11537,唔使驚,1
11538,唔使點,16
11539,唔係,693
11540,唔係ir,1
11541,唔係itune,1
11542,唔係wor,1
11543,唔係人,3
11544,唔係仲,1
11545,唔係價錢,1
11546,唔係內,1
11547,唔係兵,3
11548,唔係化,1
11549,唔係咁,3
11550,唔係唔,1
11551,唔係國王,3
11552,唔係官網,1
11553,唔係平,1
11554,唔係手,1
11555,唔係掛,1
11556,唔係會,4
11557,唔係為,1
11558,唔係話,2
11559,唔係路,2
11560,唔係辦,1
11561,唔係部,2
11562,唔係麻,1
11563,唔係點,5
11564,唔信,6
11565,唔俾,6
11566,唔俾間,1
11567,唔個,1
11568,唔值,51
11569,唔入,8
11570,唔再買,2
11571,唔凍,1
11572,唔出,4
11573,唔切,5
11574,唔到,6
11575,唔到嘅,1
11576,唔到舊,1
11577,唔到錢,1
11578,唔加錢,1
11579,唔勁㗎,1
11580,唔包,2
11581,唔升,1
11582,唔厭,72
11583,唔叻,1
11584,唔同,13
11585,唔咁,1
11586,唔哂,1
11587,唔唔,1
11588,唔啱,6
11589,唔喺,4
11590,唔型,2
11591,唔堅,1
11592,唔壞,7
11593,唔多夾,1
11594,唔多識,2
11595,唔夠,54
11596,唔夠認,1
11597,唔夠講,1
11598,唔夠電,1
11599,唔大,3
11600,唔好怨,2
11601,唔好用,1
11602,唔姪,1
11603,唔實際,1
11604,唔少,4
11605,唔少apps,1
11606,唔少人,2
11607,唔少港女,1
11608,唔少窮人,1
11609,唔少野,2
11610,唔少香,1
11611,唔岩,8
11612,唔差,13
11613,唔差戈,1
11614,唔帶,1
11615,唔幫,1
11616,唔平,2
11617,唔底,1
11618,唔店,1
11619,唔廢,1
11620,唔建,3
11621,唔彈,1
11622,唔影,1
11623,唔得,117
11624,唔得佢,1
11625,唔得喎,1
11626,唔得掛,2
11627,唔得閒,6
11628,唔忙,2
11629,唔怕,97
11630,唔急,3
11631,唔急換機,1
11632,唔怪,10
11633,唔怪得利潤賺,1
11634,唔悶,1
11635,唔悶嗎,1
11636,唔想,103
11637,唔想換㗎,1
11638,唔愛,1
11639,唔慣,11
11640,唔應,10
11641,唔成,2
11642,唔打机,1
11643,唔扮,1
11644,唔捨,5
11645,唔掂,4
11646,唔掟,1
11647,唔採,2
11648,唔揀,5
11649,唔換,30
11650,唔換係,1
11651,唔換機,2
11652,唔撚,1
11653,唔擔,1
11654,唔攞,1
11655,唔改,1
11656,唔放,2
11657,唔敢,4
11658,唔敢亂up,2
11659,唔敢認,1
11660,唔明,26
11661,唔明d人,1
11662,唔易,1
11663,唔曬,1
11664,唔會,422
11665,唔會特,1
11666,唔止,12
11667,唔比,5
11668,唔洗,14
11669,唔浪費,1
11670,唔淡,1
11671,唔清,1
11672,唔減,2
11673,唔湊,1
11674,唔準,3
11675,唔漲,1
11676,唔点,1
11677,唔煩,1
11678,唔熱,2
11679,唔燶,1
11680,唔爛,2
11681,唔爭,2
11682,唔犯,1
11683,唔理,10
11684,唔用,60
11685,唔用iphone,2
11686,唔用m,1
11687,唔用wechat,1
11688,唔畀,2
11689,唔番,1
11690,唔睇,3
11691,唔瞓,5
11692,唔知,545
11693,唔知咩,1
11694,唔知啲人,1
11695,唔知幾,1
11696,唔知會,2
11697,唔知計,1
11698,唔知話,1
11699,唔知邊,3
11700,唔穩,4
11701,唔窮,3
11702,唔笑,2
11703,唔笑人,1
11704,唔答,2
11705,唔算,21
11706,唔算smart,1
11707,唔算咩,1
11708,唔算當,1
11709,唔算貴,2
11710,唔經,2
11711,唔經唔覺咁,1
11712,唔續,2
11713,唔習,1
11714,唔考,1
11715,唔耍,1
11716,唔聽,2
11717,唔肯,6
11718,唔能,2
11719,唔膠,2
11720,唔舊,1
11721,唔著,2
11722,唔藏,1
11723,唔衝,1
11724,唔補,2
11725,唔襯,2
11726,唔要,11
11727,唔見,26
11728,唔見m字,1
11729,唔見佢,1
11730,唔見同,1
11731,唔見嗎,1
11732,唔見左,2
11733,唔見手機,1
11734,唔見有乜唔,1
11735,唔見機,1
11736,唔見網,1
11737,唔見議,1
11738,唔覺,41
11739,唔計,4
11740,唔訓,1
11741,唔記,11
11742,唔試,2
11743,唔話,1
11744,唔該,88
11745,唔該幫,2
11746,唔該曬,3
11747,唔諗,2
11748,唔講,169
11749,唔講ip,1
11750,唔識,40
11751,唔識点,1
11752,唔識點,1
11753,唔貴,7
11754,唔買,68
11755,唔買ip,1
11756,唔買iphone,1
11757,唔買x,1
11758,唔賣,2
11759,唔賣貴,1
11760,唔走,1
11761,唔起,1
11762,唔起人,61
11763,唔趕,2
11764,唔輸,1
11765,唔轉,2
11766,唔返,3
11767,唔送,2
11768,唔通,1
11769,唔過,11
11770,唔違,1
11771,唔遠,1
11772,唔還,1
11773,唔錯,44
11774,唔錯㗎,1
11775,唔錯唔,2
11776,唔錯唔錯,1
11777,唔鍾,4
11778,唔鍾意,4
11779,唔鍾意咪,1
11780,唔鐘,20
11781,唔鐘意,17
11782,唔鐘意佢無咗,1
11783,唔鐘意咪,1
11784,唔開,1
11785,唔關,12
11786,唔難,4
11787,唔難搵,1
11788,唔震,1
11789,唔靚,5
11790,唔響,1
11791,唔順,76
11792,唔題,1
11793,唔食,4
11794,唔飢,1
11795,唔駛,29
11796,唔駛itunes,1
11797,唔駛手,1
11798,唔駛換機,1
11799,唔駛特,1
11800,唔驚,2
11801,唔驶咁,1
11802,唔鹹,1
11803,唔點,1
11804,唧定,2
11805,唧定義唔,1
11806,售价,1
11807,售價,31
11808,售價亦,2
11809,售價唔,1
11810,售價外,1
11811,售價太貴,1
11812,售價奇,2
11813,售價平,1
11814,售價會,1
11815,售價有驚喜,2
11816,售價為,6
11817,售價相稱,1
11818,售價第,1
11819,售價超,1
11820,售價過,1
11821,售價鋪路,1
11822,售價飆,1
11823,售出,1
11824,售後服務,1
11825,售補,1
11826,售賣時,1
11827,唯一,51
11828,唯你,1
11829,唯愛,1
11830,唯有,29
11831,唯獨,10
11832,唱國,1
11833,唱果,3
11834,唱歌,6
11835,唱衰,1
11836,唸以後,1
11837,唸過,2
11838,唻講,2
11839,啃老,1
11840,商plan,1
11841,商业,1
11842,商交,1
11843,商人,8
11844,商代碼,1
11845,商会,1
11846,商偷,1
11847,商務,1
11848,商品,4
11849,商坤,1
11850,商城,6
11851,商場,11
11852,商大,1
11853,商家,71
11854,商店,10
11855,商急速,1
11856,商戶,3
11857,商會,1
11858,商業,18
11859,商標,6
11860,商機,3
11861,商用,3
11862,商能,1
11863,商船,2
11864,商言商,1
11865,商買,3
11866,商造,1
11867,商點,1
11868,啊媽,1
11869,啊定,1
11870,啊生,1
11871,問ching,4
11872,問iphone,1
11873,問online,1
11874,問whatsapp,1
11875,問which,1
11876,問乜,1
11877,問人,1
11878,問佢,2
11879,問來,1
11880,問個,3
11881,問哥,1
11882,問問,12
11883,問問ios,1
11884,問嘅,1
11885,問妳驚,2
11886,問強國,5
11887,問後,1
11888,問心,1
11889,問心嗰句,1
11890,問現,1
11891,問答,1
11892,問過,161
11893,問邊,2
11894,問面,1
11895,問題,777
11896,問題來,1
11897,問題係,2
11898,問題其實,1
11899,問題咩,1
11900,問題喎,1
11901,問題實,1
11902,問題法,1
11903,問題系,2
11904,問黎,1
11905,問點,9
11906,啖定,1
11907,啖湯,1
11908,啖笑,2
11909,啖話,2
11910,啞色,1
11911,啟動,14
11912,啟動時,1
11913,啟用,1
11914,啟用auto,1
11915,啟發,1
11916,啟開,1
11917,啡盒,1
11918,啤酒,12
11919,啤酒節,4
11920,啦on99,1
11921,啦x,1
11922,啦仲未計,72
11923,啦吓,1
11924,啦喎,1
11925,啦嘩,1
11926,啦年,1
11927,啪啪啪,1
11928,啪啪啪啪啪啪啪啪啪啪啪啪啪,1
11929,啫係,1
11930,啫啫,2
11931,啱係,3
11932,啱哏啱係,2
11933,啱唔,1
11934,啱唔啱,1
11935,啱啱,29
11936,啱嘅,5
11937,啱數,1
11938,啱楓,2
11939,啱用,6
11940,啱睇,4
11941,啱聽,1
11942,啱買,1
11943,啲data,1
11944,啲乜,4
11945,啲乜野係,1
11946,啲乜鬼,1
11947,啲人,33
11948,啲人智商,1
11949,啲人話,2
11950,啲人轉,1
11951,啲人鍾,1
11952,啲仲,1
11953,啲似,2
11954,啲係,5
11955,啲個,2
11956,啲個褲袋,1
11957,啲價,1
11958,啲卡,1
11959,啲友,1
11960,啲吾識,1
11961,啲咁,2
11962,啲咖,2
11963,啲咪,2
11964,啲唔,73
11965,啲啲,1
11966,啲嗎,1
11967,啲嘅,1
11968,啲嘢,9
11969,啲嘢咁,60
11970,啲囡,1
11971,啲報,1
11972,啲天,1
11973,啲女,1
11974,啲孔唔,1
11975,啲字,2
11976,啲學,1
11977,啲客,5
11978,啲對,1
11979,啲山,2
11980,啲工,2
11981,啲幾,1
11982,啲店,1
11983,啲影,1
11984,啲得人驚,1
11985,啲怪怪哋,1
11986,啲想,2
11987,啲手,3
11988,啲料,2
11989,啲料信,1
11990,啲會,1
11991,啲果,1
11992,啲果粉,1
11993,啲樹,2
11994,啲橄,1
11995,啲機,2
11996,啲歌,1
11997,啲無線,1
11998,啲無聊嘢,1
11999,啲片,1
12000,啲用,1
12001,啲番,1
12002,啲盲,1
12003,啲相,5
12004,啲睇路,1
12005,啲窮,1
12006,啲窿,1
12007,啲線,1
12008,啲群組,1
12009,啲藍,1
12010,啲裝,2
12011,啲複雜,1
12012,啲話,1
12013,啲講,2
12014,啲負,1
12015,啲買,1
12016,啲連,1
12017,啲過,1
12018,啲重,1
12019,啲野,9
12020,啲野平,1
12021,啲錢係佢,1
12022,啲電,2
12023,啲音,2
12024,善堂,1
12025,善心,1
12026,善用,2
12027,善良,1
12028,善變,1
12029,喇仲,1
12030,喇叭,13
12031,喇吾,1
12032,喇咩,16
12033,喇喎,1
12034,喇巴仔,1
12035,喇師,1
12036,喇有水,2
12037,喊la,1
12038,喊晒,1
12039,喎師,1
12040,喎怕,1
12041,喏喏,1
12042,喘定,1
12043,喚醒,3
12044,喜人,1
12045,喜出,2
12046,喜力,1
12047,喜化,1
12048,喜嘲,1
12049,喜好,83
12050,喜悦,1
12051,喜愛,9
12052,喜感,1
12053,喜欢,6
12054,喜歡,330
12055,喜歡x,1
12056,喜歡蘋,1
12057,喜笑颜开,1
12058,喜訊,2
12059,喜都無乜,1
12060,喧我,2
12061,喪失,1
12062,喪屍,3
12063,喪心,1
12064,喪心病,1
12065,喪禮,5
12066,單function,1
12067,單ge備忘錄都ok,1
12068,單人,1
12069,單估唔,1
12070,單位,8
12071,單價,1
12072,單內,1
12073,單卡,3
12074,單卡機,1
12075,單單,1
12076,單季,3
12077,單層式,1
12078,單待,1
12079,單待單,1
12080,單手,14
12081,單據,1
12082,單數,1
12083,單易,2
12084,單春,1
12085,單晶片,1
12086,單會,1
12087,單核,1
12088,單止,1
12089,單減,1
12090,單測,1
12091,單潮,1
12092,單版,1
12093,單產,4
12094,單用,1
12095,單純,1
12096,單見,1
12097,單調,1
12098,單講,3
12099,單買,2
12100,單身,10
12101,單身_嘅,1
12102,單身證明,3
12103,單車,2
12104,單轉,1
12105,單通,1
12106,單都,2
12107,單野,3
12108,單鏡,3
12109,單鏡頭,1
12110,單頓,1
12111,單體,1
12112,單黎,2
12113,喱味,1
12114,喲人,1
12115,喵咪,2
12116,喷飯,1
12117,喺人,4
12118,喺仲,1
12119,喺佢,1
12120,喺劇,1
12121,喺咁,2
12122,喺咪,1
12123,喺大,2
12124,喺尾,1
12125,喺度,5
12126,喺想,1
12127,喺機尾,1
12128,喺次卡,1
12129,喺無乜,1
12130,喺用,1
12131,喺胃信,1
12132,喺連,1
12133,喺部,1
12134,喺門,1
12135,喼套,1
12136,嗌歌,2
12137,嗌膠,1
12138,嗓子,1
12139,嗨二叔,1
12140,嗮錢,1
12141,嗰位,2
12142,嗰個,10
12143,嗰個讚,1
12144,嗰個閃電,1
12145,嗰區,2
12146,嗰句,3
12147,嗰啲,72
12148,嗰嗰,1
12149,嗰度,7
12150,嗰張,1
12151,嗰時,3
12152,嗰款,1
12153,嗰段,3
12154,嗰碌,1
12155,嗰種,2
12156,嗰種羞,1
12157,嗰粒,1
12158,嗰邊,1
12159,嗰部,10
12160,嗰間,1
12161,嗰陣,4
12162,嗰隻,6
12163,嗰頁,1
12164,嗰類,2
12165,嗱喳,1
12166,嘅fb,1
12167,嘅事,5
12168,嘅人,153
12169,嘅人係會,72
12170,嘅係,2
12171,嘅價,2
12172,嘅價值,1
12173,嘅咁,1
12174,嘅咩乜唔係,1
12175,嘅啫,17
12176,嘅嗰,1
12177,嘅嘢,3
12178,嘅套,1
12179,嘅定,1
12180,嘅客,1
12181,嘅影,72
12182,嘅後,1
12183,嘅得獎者,14
12184,嘅意,1
12185,嘅意思係,1
12186,嘅愛,1
12187,嘅戰,1
12188,嘅房,2
12189,嘅手,2
12190,嘅換購,1
12191,嘅月費,1
12192,嘅果,1
12193,嘅樣,1
12194,嘅機,6
12195,嘅歌,2
12196,嘅理,1
12197,嘅生,1
12198,嘅用,3
12199,嘅番,1
12200,嘅盟,2
12201,嘅算,1
12202,嘅線,2
12203,嘅聲,1
12204,嘅色,1
12205,嘅行,1
12206,嘅話,16
12207,嘅象,1
12208,嘅輸,1
12209,嘅過data,1
12210,嘅野,10
12211,嘅雨,1
12212,嘅電,1
12213,嘅點,1
12214,嘈什麼,1
12215,嘈住人,2
12216,嘈夜,1
12217,嘈醒,2
12218,嘉保,1
12219,嘉嘉,1
12220,嘉樂,2
12221,嘉欣,2
12222,嘉玲,1
12223,嘉聯益,1
12224,嘉里,4
12225,嘉里除,1
12226,嘔吐物,2
12227,嘔應,2
12228,嘗試,6
12229,嘗試搵,1
12230,嘜嘢,1
12231,嘟卡,1
12232,嘢㗎,2
12233,嘢事,2
12234,嘢人,1
12235,嘢人會,1
12236,嘢係,3
12237,嘢俾,3
12238,嘢價,1
12239,嘢冇,1
12240,嘢咁,1
12241,嘢唔,1
12242,嘢喎,2
12243,嘢嗎,1
12244,嘢嚟,1
12245,嘢揾,1
12246,嘢摑,1
12247,嘢畀,1
12248,嘢要,1
12249,嘢話,1
12250,嘢買,1
12251,嘢買ip,1
12252,嘢遲,1
12253,嘢部,1
12254,嘢離開,1
12255,嘥人,1
12256,嘥氣,3
12257,嘥錢,2
12258,嘩啦嘩,1
12259,嘩慰,1
12260,嘴炮,1
12261,嘻嘻,6
12262,嘿嘿,5
12263,噉樣,2
12264,噏乜,2
12265,噏啫,2
12266,噏得一餐,1
12267,噒話,1
12268,噤憎港,1
12269,噤聲,1
12270,器官,2
12271,器材,6
12272,噪音,4
12273,噱頭,1
12274,嚇到,72
12275,嚇得,1
12276,嚇餐,1
12277,嚇鬼,1
12278,嚟個,1
12279,嚟分級,1
12280,嚟咁,1
12281,嚟咁其實,1
12282,嚟問續,1
12283,嚟啫,1
12284,嚟啲,1
12285,嚟喎,1
12286,嚟嗱,1
12287,嚟嘅,6
12288,嚟嘥,1
12289,嚟溝,1
12290,嚟用,3
12291,嚟睇,3
12292,嚟禾,1
12293,嚟絕,1
12294,嚟緊,3
12295,嚟緊會,1
12296,嚟試,1
12297,嚟講,7
12298,嚟講ok,1
12299,嚟越貴,1
12300,嚟送,1
12301,嚟過,1
12302,嚟過data,1
12303,嚟隊,1
12304,嚴寒,1
12305,嚴格,1
12306,嚴格來,1
12307,嚴爵,2
12308,嚴禁,6
12309,嚴重,12
12310,嚴重虧損,1
12311,嚴陣,1
12312,嚿電,1
12313,囉關,1
12314,囉黎,1
12315,囗見,1
12316,囗講,1
12317,四五,135
12318,四五點,1
12319,四分之一,2
12320,四十,1
12321,四十四,2
12322,四千,1
12323,四國,1
12324,四川,6
12325,四方,5
12326,四日,3
12327,四百,4
12328,四肢,1
12329,四處平,1
12330,四面,1
12331,四點,1
12332,回來,4
12333,回信,1
12334,回修,1
12335,回傳,1
12336,回內,1
12337,回击,1
12338,回到,7
12339,回力,3
12340,回升,3
12341,回味,1
12342,回回,1
12343,回報,5
12344,回增,3
12345,回大,1
12346,回家,12
12347,回应,1
12348,回復,9
12349,回憶,11
12350,回應,33
12351,回收,38
12352,回收率,1
12353,回望,2
12354,回来,1
12355,回機票,1
12356,回歸,6
12357,回票,1
12358,回禮,1
12359,回穩,2
12360,回答,4
12361,回落,2
12362,回血,1
12363,回覆,5
12364,回調,2
12365,回購,2
12366,回購計劃,1
12367,回贈,77
12368,回鄉,2
12369,回順,1
12370,回頭,3
12371,回頭率,1
12372,回頭路,2
12373,回顧,3
12374,回饋,2
12375,因中國,2
12376,因为,12
12377,因人而異,1
12378,因住買,2
12379,因匯率,1
12380,因太,1
12381,因怕,1
12382,因應,4
12383,因懶,1
12384,因此,23
12385,因為,840
12386,因為平,1
12387,因爲,6
12388,因窮,1
12389,因素,13
12390,因而,1
12391,因見,1
12392,因轉,1
12393,因部,2
12394,因長期,5
12395,囡囡,3
12396,囡用,1
12397,困境,2
12398,困擾,1
12399,困難,4
12400,固rp,1
12401,固件,7
12402,固執,1
12403,固定,3
12404,固定費,1
12405,固步自封,1
12406,国产,1
12407,国产机,1
12408,国内,1
12409,国外,1
12410,国家,6
12411,国行,8
12412,圈住,2
12413,圈傳,1
12414,圈咁,2
12415,圈子,3
12416,圈裡,1
12417,國cortex,2
12418,國o,2
12419,國三叔,1
12420,國三星,1
12421,國事,6
12422,國人,37
12423,國仔造,1
12424,國仲,2
12425,國企,1
12426,國作,1
12427,國佬,6
12428,國佬ot,1
12429,國係,1
12430,國們,1
12431,國偷,1
12432,國傳,1
12433,國債,1
12434,國元,1
12435,國內,33
