,msg,count
10091,卡蛛絲,1
10092,卡衛,1
10093,卡衝,1
10094,卡親,16
10095,卡註,1
10096,卡試,2
10097,卡調,1
10098,卡變,1
10099,卡買,6
10100,卡超,1
10101,卡農,1
10102,卡返,2
10103,卡送,3
10104,卡通中,2
10105,卡通係,3
10106,卡通會,2
10107,卡通減,2
10108,卡通話,1
10109,卡通雙,1
10110,卡通電話,1
10111,卡進,1
10112,卡運,1
10113,卡針,1
10114,卡錢,1
10115,卡鑽,1
10116,卡開,1
10117,卡限,1
10118,卡陸,9
10119,卡雙,69
10120,卡雙鏡,1
10121,卡電話,2
10122,卡需求,1
10123,卡靈,1
10124,卡頂,1
10125,卡頂級雙鏡頭,2
10126,卡頓,2
10127,卡香港,3
10128,卡驚買,1
10129,卡麻,1
10130,印刷質,2
10131,印尼滑浪,1
10132,印尼組裝,1
10133,印度做好,2
10134,印度先,1
10135,印度市,1
10136,印度手,1
10137,印度阿富汗,1
10138,印度項,1
10139,印度類,1
10140,印花送,1
10141,印象中,1
10142,危危孚,1
10143,危害安全,1
10144,危險,11
10145,即刻停工,1
10146,即刻出,1
10147,即刻加,2
10148,即刻搞掂,1
10149,即刻放,1
10150,即刻敢,1
10151,即刻爽,1
10152,即刻狂,1
10153,即刻窒,1
10154,即刻簽賣腎約,1
10155,即刻買,3
10156,即刻货,1
10157,即刻走,1
10158,即刻返,2
10159,即刻開,1
10160,即刻露底,1
10161,即刻黑面,1
10162,即可王,1
10163,即可領,2
10164,即將會,1
10165,即时笑,1
10166,却说中国,1
10167,卵冇,1
10168,卵噏,1
10169,卵貴,1
10170,卻不能,2
10171,卻使用,1
10172,卻做,1
10173,卻冇,1
10174,卻害怕,1
10175,卻快,1
10176,卻放,1
10177,卻沒有,2
10178,卻發現,1
10179,卻硬,1
10180,卻細,1
10181,卻舊,1
10182,卻說,6
10183,卻越,2
10184,厂商正常,1
10185,厚刀,2
10186,厚切,3
10187,厚包,2
10188,厚士,1
10189,厚太重,1
10190,厚少少,1
10191,厚度是否,1
10192,厚度聲,1
10193,厚收益,1
10194,厚既透明,2
10195,厚皮套,1
10196,厚禮,1
10197,厚身渣,1
10198,厚返,1
10199,厚邊,2
10200,厚重玩具,1
10201,厚面皮,2
10202,原先加,60
10203,原先少,1
10204,原先忘,1
10205,原先想,1
10206,原先改成,1
10207,原先緊,1
10208,原全係,1
10209,原原本本公,5
10210,原因仲,1
10211,原因係,4
10212,原因只得,1
10213,原因後,1
10214,原因想,1
10215,原因更新,1
10216,原因為,1
10217,原因相片,1
10218,原因美国,1
10219,原因買,1
10220,原因雙,1
10221,原因顯,72
10222,原始檔,1
10223,原文網,1
10224,原於貿,1
10225,原有習,1
10226,原本一向,1
10227,原本係,18
10228,原本信,1
10229,原本准备,1
10230,原本双卡,1
10231,原本喜歡,1
10232,原本奸,1
10233,原本小心,1
10234,原本平叔,2
10235,原本想,7
10236,原本手,1
10237,原本月,2
10238,原本相片,3
10239,原本真,1
10240,原本緊,1
10241,原本自已,1
10242,原本舊電,1
10243,原本諗,1
10244,原本負,1
10245,原本輸,1
10246,原本開,1
10247,原来真系,1
10248,原来系,1
10249,原水車,1
10250,原汁原味仲,2
10251,原版正,2
10252,原理係,2
10253,原理知道,1
10254,原理電腦,1
10255,原番舊,1
10256,原色覺得,1
10257,原色調,6
10258,厶別,1
10259,厶更多,1
10260,去旅行前,1
10261,去旅行添,1
10262,去旅行買,1
10263,去旅行返,2
10264,去旅行食,1
10265,参考文,1
10266,参預,2
10267,又一城現場,1
10268,叉会,1
10269,叉伤,1
10270,叉係,1
10271,叉冇,7
10272,叉包,1
10273,叉叉,1
10274,叉叉電,1
10275,叉快,1
10276,叉慢,1
10277,叉拉,1
10278,叉易,1
10279,叉更,2
10280,叉會,2
10281,叉生,1
10282,叉电,1
10283,叉緊,1
10284,叉緊電,3
10285,叉線,1
10286,叉電,187
10287,叉電線,1
10288,叉飯,2
10289,及早放手,1
10290,及早睇,1
10291,友令人,1
10292,友來,1
10293,友係,75
10294,友催,1
10295,友出,1
10296,友又來,1
10297,友唱,2
10298,友善境,1
10299,友幫,1
10300,友戰,1
10301,友打飛,1
10302,友會,5
10303,友有意,1
10304,友求求,1
10305,友真,3
10306,友腳軟,2
10307,友試,1
10308,友課,1
10309,友講,1
10310,友走,1
10311,友走入,1
10312,双倍錢,1
10313,双卡先换,1
10314,双卡功能,1
10315,双卡好适合,1
10316,双卡普遍,1
10317,双卡重要,1
10318,双卡问题,1
10319,双开冇,1
10320,反中,11
10321,反中國,2
10322,反來,1
10323,反充,1
10324,反光見,1
10325,反共愛,1
10326,反出,1
10327,反制手段,1
10328,反升,1
10329,反取,1
10330,反咪知,1
10331,反商,1
10332,反商品,1
10333,反喇,1
10334,反在先,1
10335,反報,2
10336,反好似,2
10337,反常喎,1
10338,反影,1
10339,反後,1
10340,反思老大哥,2
10341,反感仲好,1
10342,反抄,1
10343,反政府遊,1
10344,反映中國,1
10345,反映中央,1
10346,反映佢,1
10347,反映內,1
10348,反映水平,1
10349,反映質,1
10350,反智,1
10351,反極,1
10352,反正侵,1
10353,反正係,4
10354,反正保,1
10355,反正年年,1
10356,反正想,1
10357,反正打算,1
10358,反正支野,1
10359,反正會,1
10360,反正果粉,1
10361,反正洗,73
10362,反正硬件,1
10363,反正純,2
10364,反正見,2
10365,反正認識,1
10366,反正諗,1
10367,反正那大,1
10368,反正銷,1
10369,反正隻,1
10370,反泠,1
10371,反白,1
10372,反相比,2
10373,反真,1
10374,反票,1
10375,反臉,2
10376,反舊,1
10377,反落,1
10378,反覆問,1
10379,反覆打底,1
10380,反規,2
10381,反觀,3
10382,反解,1
10383,反輔,1
10384,反輕,1
10385,反速度,1
10386,反醒,2
10387,反鏡,2
10388,反陸,1
10389,反雙,3
10390,反香港,2
10391,反駁,2
10392,反鬥,1
10393,反麻麻,1
10394,反黑,1
10395,发售热度,1
10396,发现新问题,1
10397,发觉挣扎,1
10398,叔來,1
10399,叔係,2
10400,叔叔丫,1
10401,叔叔兜,2
10402,叔叔打手,2
10403,叔叔都仲,1
10404,叔土豪,1
10405,叔垃圾,1
10406,叔平,3
10407,叔打手,1
10408,叔探,2
10409,叔教,2
10410,叔早,2
10411,叔時,1
10412,叔會,1
10413,叔發現,2
10414,叔睇,4
10415,叔算,5
10416,叔谷,2
10417,叔越,2
10418,叔連,1
10419,取一餐,1
10420,取不用,1
10421,取代人手,1
10422,取代佢,1
10423,取代品,1
10424,取代會,1
10425,取代月,1
10426,取代高通,1
10427,取係,1
10428,取决于外,1
10429,取出口,1
10430,取別,1
10431,取勝,1
10432,取卵,1
10433,取回復,1
10434,取官方,1
10435,取定,1
10436,取得利,1
10437,取得犯罪,1
10438,取惠,1
10439,取捨,2
10440,取更,1
10441,取毛,1
10442,取沒,1
10443,取消兄,1
10444,取消先,1
10445,取消再,1
10446,取消前,1
10447,取消埋,6
10448,取消左,2
10449,取消張卡漫,1
10450,取消果張數,1
10451,取消消,1
10452,取消網,1
10453,取消補,1
10454,取消訂,2
10455,取消額,1
10456,取消香港,2
10457,取秘密,1
10458,取笑們,1
10459,取笑買,1
10460,取紅,2
10461,取義,2
10462,取貨,1
10463,取賺,1
10464,取走,2
10465,受不了細,2
10466,受保,1
10467,受制於,1
10468,受埋,1
10469,受女士,1
10470,受女生,2
10471,受害係,1
10472,受害者好似,1
10473,受害者陪,1
10474,受害風,1
10475,受影,1
10476,受怕,1
10477,受控制,1
10478,受政府,2
10479,受敬畏,1
10480,受梗,1
10481,受歡迎,7
10482,受盡,1
10483,受訪,1
10484,受責,1
10485,受貿,1
10486,受軟,1
10487,受返,1
10488,受逼,1
10489,受重,1
10490,变细,1
10491,变订,1
10492,变電,1
10493,叛賊,1
10494,口不能,1
10495,口中冇,16
10496,口中陸,1
10497,口交排,1
10498,口係,2
10499,口停,63
10500,口先,1
10501,口兜,2
10502,口味習,1
10503,口咪,1
10504,口哭,2
10505,口問,2
10506,口外人,2
10507,口岸陣,1
10508,口巴士,1
10509,口幫,3
10510,口後,2
10511,口推出,1
10512,口擦,1
10513,口日食,1
10514,口服液飲,2
10515,口未,1
10516,口水戰,2
10517,口火,2
10518,口狗,1
10519,口真,2
10520,口紋,1
10521,口罩罩,72
10522,口裏説,1
10523,口見,1
10524,口講,3
10525,口貼,1
10526,口身,1
10527,口返,1
10528,口馬,3
10529,口鼻,3
10530,古姐,1
10531,古巨基愛,1
10532,古巨基錢錢錢錢,1
10533,古怪問,2
10534,古惑,13
10535,古時,1
10536,古月,2
10537,古羅卡,2
10538,古語,2
10539,古隻,1
10540,句子認,1
10541,另加碼,1
10542,另加行李,2
10543,另加返,1
10544,另有原因,1
10545,另行通知,11
10546,叨出,1
10547,只不过意思,1
10548,只剩抄,1
10549,只剩清,1
10550,只剩艾,5
10551,只剩錢,1
10552,只好再,1
10553,只好怪,1
10554,只好買,1
10555,只好頂,3
10556,只得方法,73
10557,只得果,1
10558,只得為,1
10559,只得萬,1
10560,只得需要,1
10561,只想一起,1
10562,只想為,1
10563,只想賺,1
10564,只求永,1
10565,只用三星,2
10566,只用來,1
10567,只用平果,1
10568,只用會,1
10569,只用月,1
10570,只用盒,1
10571,只用矽膠,1
10572,只能中,1
10573,只能係,2
10574,只能做,1
10575,只能內,2
10576,只能升,1
10577,只能卡,1
10578,只能回味,1
10579,只能回家,2
10580,只能小米,1
10581,只能差,1
10582,只能張,1
10583,只能打出,1
10584,只能收,1
10585,只能水,1
10586,只能炸,5
10587,只能留,1
10588,只能硬件,1
10589,只能表,1
10590,只能說,3
10591,只能講,1
10592,只能返,1
10593,只能退,1
10594,只能面,1
10595,只需少真,1
10596,叫住話,1
10597,叫做張,1
10598,叫做海,1
10599,叫做記,1
10600,叫做講緊,1
10601,叫做逃,1
10602,叫停增加,1
10603,叫好姐,1
10604,召出,1
10605,召水,2
10606,召盟友,1
10607,召識,1
10608,召隻,2
10609,叮藍,1
10610,可不可以幫,1
10611,可不可以直接,1
10612,可不可以銀,1
10613,可不戴,1
10614,可代替個人,1
10615,可信度低,1
10616,可取地方,1
10617,可取照片,1
10618,可否中,1
10619,可否出口,1
10620,可否告知,1
10621,可否幫,4
10622,可否蚊,1
10623,可否詳,1
10624,可否賜,1
10625,可否連,1
10626,可否開,1
10627,可回收再,1
10628,可悲喎,1
10629,可悲極,1
10630,可惜佢,2
10631,可惜係,67
10632,可惜冇,2
10633,可惜出入,1
10634,可惜女仔,1
10635,可惜影,1
10636,可惜所需,1
10637,可惜文化,1
10638,可惜未,1
10639,可惜為,1
10640,可惜相片,2
10641,可惜真,1
10642,可惜結,1
10643,可惜行,1
10644,可惜貴,1
10645,可惜載,1
10646,可惜遇到,1
10647,可惜邊,2
10648,可惜長,1
10649,可惜電,1
10650,可惜食,2
10651,可比問,1
10652,可用一生,1
10653,可用主,1
10654,可用快,1
10655,可用時,1
10656,可用耐,2
10657,可用透明,1
10658,可知哂,1
10659,可能一直,1
10660,可能上台,1
10661,可能不一,1
10662,可能中國,11
10663,可能互,1
10664,可能交通,1
10665,可能仲,1
10666,可能仲好,1
10667,可能仲快,1
10668,可能仲有,1
10669,可能会放慢,1
10670,可能低,1
10671,可能佢,65
10672,可能依家,1
10673,可能便,1
10674,可能係,36
10675,可能俾,2
10676,可能個人,1
10677,可能倒,2
10678,可能做,3
10679,可能做到,1
10680,可能傻,1
10681,可能兄,1
10682,可能先,2
10683,可能免,1
10684,可能全包,1
10685,可能冇,20
10686,可能再,2
10687,可能出,1
10688,可能出事,1
10689,可能別,1
10690,可能前,1
10691,可能割掉,1
10692,可能加速,2
10693,可能博,1
10694,可能参,2
10695,可能取消,1
10696,可能口,1
10697,可能只得,1
10698,可能合,4
10699,可能合格,1
10700,可能吸引,1
10701,可能咖,2
10702,可能問,3
10703,可能喺,1
10704,可能因小失大,1
10705,可能大部分,5
10706,可能太,4
10707,可能女性,1
10708,可能好彩,1
10709,可能妳,2
10710,可能富,1
10711,可能少,1
10712,可能屏,2
10713,可能左,1
10714,可能差,1
10715,可能已經,1
10716,可能市,2
10717,可能平,1
10718,可能弱,1
10719,可能張大,1
10720,可能形容,1
10721,可能快,1
10722,可能忽略,1
10723,可能思,1
10724,可能性微,2
10725,可能性高,1
10726,可能想,2
10727,可能愛,1
10728,可能成,1
10729,可能手,4
10730,可能技,1
10731,可能押,1
10732,可能採,1
10733,可能搞,1
10734,可能搭,2
10735,可能支援,1
10736,可能收,2
10737,可能改,2
10738,可能數,1
10739,可能新,3
10740,可能明,1
10741,可能易,1
10742,可能時,1
10743,可能智,1
10744,可能會,21
10745,可能有得,16
10746,可能未,2
10747,可能未必,1
10748,可能止,1
10749,可能死,2
10750,可能死人,1
10751,可能比美,1
10752,可能泰籍,1
10753,可能洲,1
10754,可能清楚,2
10755,可能減少,1
10756,可能準,1
10757,可能炒,1
10758,可能煲,1
10759,可能熱,1
10760,可能爆炸,1
10761,可能爽直,2
10762,可能版本,1
10763,可能牡丹,1
10764,可能特朗普,1
10765,可能王國,1
10766,可能珍,1
10767,可能理,61
10768,可能用到,1
10769,可能留,2
10770,可能真,5
10771,可能真正,1
10772,可能睇,2
10773,可能社交,1
10774,可能禁,2
10775,可能科技,16
10776,可能答,2
10777,可能算,1
10778,可能經,2
10779,可能習,1
10780,可能腦,1
10781,可能色,2
10782,可能華,1
10783,可能蘋,1
10784,可能行,1
10785,可能被告,1
10786,可能覺得,2
10787,可能觉得,1
10788,可能設定,1
10789,可能話,1
10790,可能諗,1
10791,可能講錯,2
10792,可能識,3
10793,可能變醜,1
10794,可能財,1
10795,可能貴,17
10796,可能買,5
10797,可能賣,1
10798,可能賽,1
10799,可能赚,1
10800,可能走,1
10801,可能足,1
10802,可能轉,1
10803,可能返,1
10804,可能進,1
10805,可能違,1
10806,可能適,1
10807,可能遲,7
10808,可能都分,1
10809,可能重要,3
10810,可能鐘充,1
10811,可能開,2
10812,可能陣,2
10813,可能際,1
10814,可能雙,2
10815,可能電,3
10816,可能電話,1
10817,可能頁,5
10818,可能食,3
10819,可能高科技,1
10820,可行路,2
10821,可解決,9
10822,可靠安全,1
10823,台上鋒,1
10824,台仔課,1
10825,台出係,16
10826,台出左未,1
10827,台出左登,16
10828,台去紅磡訂,1
10829,台妹陸,1
10830,台官網,1
10831,台度取消,1
10832,台既問,1
10833,台最平月,1
10834,台有冇,1
10835,台用會,1
10836,台送中港澳,1
10837,台都會,1
10838,台都計,1
10839,台關左漫遊,1
10840,史上強,1
10841,史上耐用,1
10842,史上貴,2
10843,史拍成,1
10844,史早,1
10845,史盲,1
10846,史迪,4
10847,右上角電,1
10848,右制,1
10849,右手面,1
10850,右水印,2
10851,右諗,2
10852,右邊,2
10853,右錯,2
10854,右鍵,2
10855,右面果,1
10856,号码出,1
10857,司接送,1
10858,司電話,1
10859,叻估,2
10860,叻佢,1
10861,叻係,1
10862,叻叻,4
10863,叻喎,3
10864,叻極,1
10865,叻識,1
10866,叻豬,1
10867,吃不到,5
10868,吃係,1
10869,吃喝玩,1
10870,吃沒,2
10871,吃海,1
10872,吃老,1
10873,吃苦,2
10874,吃藥,2
10875,吃西北,2
10876,吃說,3
10877,吃貨資,2
10878,吃飯,3
10879,各有所好嘅,1
10880,各有所好姐,1
10881,合一低,1
10882,合一係,1
10883,合一長處,1
10884,合乎预期,1
10885,合伙人開,1
10886,合作伙伴,1
10887,合作方式,1
10888,合作貴,1
10889,合使用者,1
10890,合便,1
10891,合係,4
10892,合做,4
10893,合入,1
10894,合全世界,1
10895,合共萬,1
10896,合力驢,1
10897,合加,1
10898,合反,1
10899,合合嘅,2
10900,合唱版,1
10901,合唱走火入魔,1
10902,合境,1
10903,合外,1
10904,合妳,1
10905,合宜囡囡,1
10906,合實力,1
10907,合工,1
10908,合手,1
10909,合最多,1
10910,合會,1
10911,合未,1
10912,合格嘅,1
10913,合格工人,1
10914,合武器,1
10915,合理先,1
10916,合理化中國,1
10917,合理咪,1
10918,合理喎,1
10919,合理性重要,2
10920,合理羅,1
10921,合理邊,1
10922,合理開心,1
10923,合用指,1
10924,合眼,1
10925,合眾,1
10926,合約,29
10927,合約總,1
10928,合約續約,1
10929,合約話,1
10930,合統,1
10931,合老人家,1
10932,合聽,1
10933,合芒,1
10934,合規,2
10935,合貴,1
10936,合資,1
10937,合資計,1
10938,合辦,2
10939,合適,1
10940,吉士買,1
10941,吊住,2
10942,吊佢,1
10943,吊係,1
10944,吊做,1
10945,吊先,1
10946,吊台妹,1
10947,吊吊,2
10948,吊左未,1
10949,吊扮,1
10950,吊睪,1
10951,吊膽,1
10952,吊那星,1
10953,吊陸,1
10954,吊高黎,1
10955,吋一代,1
10956,吋仲,1
10957,吋佢,1
10958,吋佬,1
10959,吋係,1
10960,吋傻,1
10961,吋先,1
10962,吋太,1
10963,吋太大,1
10964,吋完美,1
10965,吋屏幕,1
10966,吋左右,1
10967,吋巨,1
10968,吋平,1
10969,吋弧,1
10970,吋後,1
10971,吋成,1
10972,吋手,1
10973,吋新,1
10974,吋更加,1
10975,吋洗,1
10976,吋液晶,1
10977,吋版,1
10978,吋細,1
10979,吋芒,72
10980,吋螢,1
10981,吋衝,1
10982,吋選,1
10983,吋金色,1
10984,吋長,1
10985,吋隻,1
10986,吋電視,1
10987,同上網,2
10988,同事仔,1
10989,同事大部份,1
10990,同事指示,1
10991,同事歧,1
10992,同事真的,2
10993,同事知,1
10994,同事緊,1
10995,同事訂,1
10996,同事講,3
10997,同事靚,2
10998,同事面前,1
10999,同事食,1
11000,同人乜,1
11001,同人吹,2
11002,同人訴,1
11003,同人講,1
11004,同人需要,1
11005,同仇概,4
11006,同僚係,1
11007,同台仔,1
11008,同屋企,2
11009,同年化,2
11010,同志子,1
11011,同情兄,1
11012,同情出,1
11013,同意主,1
11014,同意冇,1
11015,同意太,2
11016,同意括,1
11017,同意新,1
11018,同意更多,1
11019,同意講,1
11020,同感送,1
11021,同感道理,1
11022,同期嘅,1
11023,同步做,1
11024,同步哂,1
11025,同步完,1
11026,同步推出,1
11027,同步會,1
11028,同步有得,1
11029,同步發,2
11030,同步相,1
11031,同步選,1
11032,同步開,1
11033,同步電腦,1
11034,同班講,3
11035,同理財,60
11036,同胞反感,1
11037,同胞服,1
11038,同胞蘋,1
11039,同胞重任,1
11040,同行幸,1
11041,同路人試,1
11042,同音質,1
11043,名句西都未,1
11044,名叫落雨,2
11045,名字宇宙,1
11046,名字肯定,1
11047,名字設定,1
11048,名字配件,1
11049,名山寨,1
11050,名牌包包,1
11051,名牌奴帝,2
11052,名牌手袋,1
11053,名牌效,1
11054,名牌質,2
11055,名牌食,1
11056,后悔退,1
11057,后面留意,1
11058,吐物,2
11059,向上先,2
11060,向上先入,1
11061,向上出,2
11062,向上升,1
11063,向上完全,1
11064,向上滑,1
11065,向上芒,1
11066,向下炒,1
11067,向利政治,1
11068,向天發,2
11069,向美低,3
11070,向華為,1
11071,吓人造,2
11072,吖笨,2
11073,吖腸,1
11074,吖錢,3
11075,吖電腦,1
11076,君主役,3
11077,君安巧,2
11078,君見習,1
11079,君言何,1
11080,君選,1
11081,吠聲轉,1
11082,否不能,1
11083,否再,1
11084,否別,1
11085,否則,30
11086,否加,2
11087,否升,1
11088,否告,1
11089,否太大,1
11090,否奶,1
11091,否定毛,1
11092,否定設計,1
11093,否定道德,2
11094,否差,1
11095,否拆,1
11096,否普遍,1
11097,否熱,1
11098,否翻新,1
11099,否考,73
11100,否認,3
11101,否買,1
11102,否較,1
11103,否靚,1
11104,含住,2
11105,含吹,1
11106,含春,1
11107,含炒,1
11108,含邊,1
11109,含量低,2
11110,听快,1
11111,听歌系,1
11112,听流,1
11113,听笑话,1
11114,听说系,1
11115,吳雨霏傻,1
11116,吳雨霏分手,1
11117,吳雨霏留,1
11118,吵吵鬧鬧,1
11119,吸到ｄ,2
11120,吸小心,2
11121,吸引上台,1
11122,吸引佢,1
11123,吸引力令人,1
11124,吸引力力,1
11125,吸引力升,1
11126,吸引力大增,2
11127,吸引力於,1
11128,吸引力際,1
11129,吸引喎,3
11130,吸引地方,1
11131,吸引堆,2
11132,吸引女仔,2
11133,吸引女士,1
11134,吸引果迷,1
11135,吸引班,1
11136,吸引睇,2
11137,吸引緣,2
11138,吸引邊,2
11139,吸引騎,2
11140,吸毒喇,1
11141,吸睛,2
11142,吸血問,1
11143,吸金出,1
11144,吸錢,2
11145,吸麻同,2
11146,吹下水,3
11147,吹中央,1
11148,吹佢,1
11149,吹先,1
11150,吹出,1
11151,吹吹,1
11152,吹喎,1
11153,吹嘅,1
11154,吹埋,1
11155,吹夜,2
11156,吹天上,1
11157,吹太,1
11158,吹左,4
11159,吹強,1
11160,吹搭,1
11161,吹水,21
11162,吹減,1
11163,吹緊風話,1
11164,吹能力,1
11165,吹舉,16
11166,吹虛,1
11167,吹話,1
11168,吹誇,1
11169,吹貨,1
11170,吹走咪,1
11171,吹軍,5
11172,吹開,3
11173,吹風,2
11174,吻副歌,1
11175,吻咪,1
11176,吼添,5
11177,呆仔,1
11178,呆旦,2
11179,呆省,1
11180,呆迷,1
11181,呈消,1
11182,告住,1
11183,告作,1
11184,告佢,3
11185,告係,2
11186,告入,1
11187,告公司,1
11188,告再,1
11189,告分享,2
11190,告別,1
11191,告告,1
11192,告哥,1
11193,告太,2
11194,告太多,1
11195,告左,1
11196,告帖,1
11197,告指出,1
11198,告效,2
11199,告時,1
11200,告欺,1
11201,告歌,9
11202,告深度,1
11203,告爆,1
11204,告特,1
11205,告發,1
11206,告發現,1
11207,告相片,1
11208,告笠,1
11209,告蘋,2
11210,告訴,5
11211,告話,2
11212,告賠,1
11213,告賣車,1
11214,告返,2
11215,告食,2
11216,呎吋,4
11217,呎差,1
11218,周到扣,1
11219,周去電話,1
11220,周國賢密封,1
11221,周子揚可惜,1
11222,周才升級,1
11223,周星馳,1
11224,周杰回到,1
11225,周杰愛,1
11226,周杰明明,1
11227,周杰歌,2
11228,周杰藉口,1
11229,周杰超,1
11230,周杰超人,1
11231,周杰里,1
11232,周柏豪不要,1
11233,周柏豪事,1
11234,周柏豪走狗,2
11235,周柏豪鐘,1
11236,周永康羅,1
11237,周華健朋友,1
11238,周街係,2
11239,周街喺,1
11240,周街老千,1
11241,周身卡,1
11242,周身骨,2
11243,呯聲,1
11244,味不知,1
11245,味係,2
